DUID,regime,q,norm,ratio,lo,hi,price,plo,phi,n_mth
QPS5,UP,0.85,MAXAVAIL,140.599614041537,1.28791057915644,167.17840279753,15300.05,190.0175,16510.36,18
QPS5,DP,0.85,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.9,MAXAVAIL,140.599614041537,1.28791057915644,167.17840279753,15300.05,190.0175,16510.36,18
QPS5,DP,0.9,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.95,MAXAVAIL,140.599614041537,1.28791057915644,167.17840279753,15300.05,190.0175,16510.36,18
QPS5,DP,0.95,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,1,MAXAVAIL,140.599614041537,1.28791057915644,167.17840279753,15300.05,190.0175,16510.36,18
QPS5,DP,1,MAXAVAIL,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.05,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.05,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.1,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.1,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.15,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.15,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.2,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.2,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.25,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.25,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.3,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.3,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.35,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.35,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.4,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.4,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.45,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.45,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.5,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.5,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.55,registered,129.355118121587,0.1,167.17840279753,15300.05,-987.1,16510.36,18
QPS5,DP,0.55,registered,0.1,0.1,0.1,-987.1,-987.1,-987.1,7
QPS5,UP,0.6,registered,140.599614041537,103.657230859681,167.17840279753,15500,15300.05,16510.36,18
QPS5,DP,0.6,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,UP,0.65,registered,140.599614041537,103.657230859681,167.17840279753,15500,15300.05,16510.36,18
QPS5,DP,0.65,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,UP,0.7,registered,140.599614041537,103.657230859681,167.17840279753,15500,15300.05,16510.36,18
QPS5,DP,0.7,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,UP,0.75,registered,140.599614041537,103.657230859681,167.17840279753,15500,15300.05,16510.36,18
QPS5,DP,0.75,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,UP,0.8,registered,140.599614041537,103.657230859681,167.17840279753,15500,15300.05,16510.36,18
QPS5,DP,0.8,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,UP,0.85,registered,140.599614041537,103.657230859681,167.17840279753,15500,15300.05,16510.36,18
QPS5,DP,0.85,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,UP,0.9,registered,141.518333027017,103.657230859681,167.17840279753,15500,15300.05,16510.36,18
QPS5,DP,0.9,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,UP,0.95,registered,142.437052012498,103.657230859681,167.399626884401,15500,15500,16600,18
QPS5,DP,0.95,registered,98.8394337456957,83.6481419236384,120.638242879097,15500,15500,15500,7
QPS5,UP,1,registered,142.437052012498,119.654160876949,168.086067562367,15500,15500,16600,18
QPS5,DP,1,registered,98.8394337456957,98.8394337456957,150.518870396316,15500,15500,16050,7
PPCCGT,DN,0.05,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.1,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.15,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.2,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.25,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.3,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.35,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.4,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.45,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.5,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.55,MAXAVAIL,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.6,MAXAVAIL,0.1,0.1,2.18822299105528,-998.3,-998.4,-25.265,10
PPCCGT,DN,0.65,MAXAVAIL,0.1,0.1,2.18822299105528,-998.3,-998.4,-25.265,10
PPCCGT,DN,0.7,MAXAVAIL,0.466173177837525,0.1,2.53312348641721,-451.01,-998.4,267.0975,10
PPCCGT,DN,0.75,MAXAVAIL,1.70472255880499,1.27439655870429,2.67283607203276,170.66,118.7475,267.6,10
PPCCGT,DN,0.8,MAXAVAIL,1.70472255880499,1.27439655870429,2.67283607203276,170.66,118.7475,267.6,10
PPCCGT,DN,0.85,MAXAVAIL,2.35339850189795,1.49565813807545,3.21161513445307,199.62,154.68,298.8,10
PPCCGT,DN,0.9,MAXAVAIL,2.35339850189795,1.49565813807545,3.21161513445307,199.62,154.68,298.8,10
PPCCGT,DN,0.95,MAXAVAIL,3.10250919677106,1.49565813807545,3.53668818691224,297.96,154.68,298.8,10
PPCCGT,DN,1,MAXAVAIL,3.1616678232199,1.55505598464481,7.14657940788804,297.96,171.4,635.95,10
PPCCGT,DN,0.05,registered,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.1,registered,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.15,registered,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.2,registered,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.25,registered,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DN,0.3,registered,0.1,0.1,2.18822299105528,-998.3,-998.4,-25.265,10
PPCCGT,DN,0.35,registered,1.483924511338,0.1,2.64568377509585,171.65,-998.375,267.6,10
PPCCGT,DN,0.4,registered,1.483924511338,0.1,3.21161513445307,171.65,-998.375,298.8,10
PPCCGT,DN,0.45,registered,1.73419899198603,0.1,3.21161513445307,200.6,-998.375,298.8,10
PPCCGT,DN,0.5,registered,133.99842659912,19.0068526588871,168.768232996601,15500,3126.275,17275,10
PPCCGT,DN,0.55,registered,133.99842659912,19.0068526588871,168.768232996601,15500,3126.275,17275,10
PPCCGT,DN,0.6,registered,133.99842659912,19.0068526588871,168.768232996601,15500,3126.275,17275,10
PPCCGT,DN,0.65,registered,133.99842659912,19.8650404295535,168.768232996601,15500,3965.18,17275,10
PPCCGT,DN,0.7,registered,133.99842659912,19.9554790230009,168.768232996601,15500,3965.18,17275,10
PPCCGT,DN,0.75,registered,133.99842659912,20.4606919018195,168.768232996601,15500,4004.87,17275,10
PPCCGT,DN,0.8,registered,133.99842659912,21.5111314026617,168.768232996601,15500,4098.47,17275,10
PPCCGT,DN,0.85,registered,133.99842659912,21.5111314026617,168.768232996601,15500,4098.47,17275,10
PPCCGT,DN,0.9,registered,133.99842659912,21.5111314026617,168.768232996601,15500,4098.47,17275,10
PPCCGT,DN,0.95,registered,147.19665422509,90.2951646264413,168.768232996601,15500,15500,17275,10
PPCCGT,DN,1,registered,164.58155742383,133.99842659912,176.075546462303,16050,15500,17275,10
MINTARO,UN,0.05,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.05,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.05,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.1,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.1,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.1,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.15,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.15,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.15,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.2,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.2,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.2,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.25,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.25,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.25,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.3,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.3,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.3,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.35,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.35,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.35,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.4,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.4,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.4,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.45,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.45,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.45,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.5,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.5,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.5,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.55,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.55,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.55,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.6,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.6,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.6,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.65,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.65,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.65,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.7,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.7,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.7,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.75,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.75,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.75,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.8,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.8,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.8,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.85,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.85,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.85,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.9,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.9,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.9,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.95,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.95,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.95,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,1,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,1,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,1,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.05,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.05,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.05,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.1,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.1,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.1,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.15,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.15,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.15,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.2,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.2,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.2,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.25,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.25,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.25,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.3,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.3,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DN,0.3,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.35,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.35,registered,121.010371959943,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.35,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.4,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.4,registered,121.010371959943,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.4,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.45,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.45,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.45,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.5,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.5,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.5,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.55,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.55,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.55,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.6,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.6,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.6,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.65,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.65,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.65,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.7,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.7,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.7,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.75,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.75,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.75,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.8,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.8,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.8,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.85,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,UP,0.85,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.85,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.9,registered,121.010371959943,108.087922927579,129.91253400365,16389.18,16178.36,16837.9375,22
MINTARO,UP,0.9,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.9,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,UN,0.95,registered,121.010371959943,108.669594428667,132.456620890215,16600,16178.36,16837.9375,22
MINTARO,UP,0.95,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,0.95,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,UN,1,registered,123.094599427754,110.76939522548,132.456620890215,16600,16178.36,16837.9375,22
MINTARO,UP,1,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,21
MINTARO,DN,1,registered,121.010371959943,107.426029216467,130.155752212389,16600,16178.36,16600,21
MINTARO,DP,0.05,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.05,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.1,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.1,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.15,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.15,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.2,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.2,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.25,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.25,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.3,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.3,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.35,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.35,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.4,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.4,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.45,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.45,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.5,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.5,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.55,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.55,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.6,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.6,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.65,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.65,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.7,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.7,MAXAVAIL,1.54061213040928,0.836965627242312,43.6403803476228,149.195,-155.6775,4499.62,4
MINTARO,DP,0.75,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.75,MAXAVAIL,2.46364268313052,1.39837301600801,44.7207065230257,235.055,154.4325,4593.22,4
MINTARO,DP,0.8,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.8,MAXAVAIL,2.46364268313052,1.39837301600801,44.7207065230257,235.055,154.4325,4593.22,4
MINTARO,DP,0.85,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.85,MAXAVAIL,2.68444073059751,1.81944411242877,44.7207065230257,235.56,172.9075,4593.22,4
MINTARO,DP,0.9,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.9,MAXAVAIL,2.68444073059751,1.81944411242877,44.7207065230257,235.56,172.9075,4593.22,4
MINTARO,DP,0.95,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.95,MAXAVAIL,3.37987969858391,2.9877398047324,44.7207065230257,297.96,280.9825,4593.22,4
MINTARO,DP,1,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,1,MAXAVAIL,3.37987969858391,2.9877398047324,44.7207065230257,297.96,280.9825,4593.22,4
MINTARO,DP,0.05,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.05,registered,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DP,0.1,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.1,registered,0.1,0.1,42.2670582491501,-998.35,-998.4,3626.275,4
MINTARO,DP,0.15,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DP,0.15,registered,0.1,0.1,42.2670582491501,-998.35,-998.4,3626.275,4
