DUID,cut,q,norm,ratio,lo,hi,price,plo,phi,n_mth
PPCCGT,DIRECTED,0.7,MAXAVAIL,1.15597416856138,0.1,2.66287384717915,133.715,-998.375,267.6,10
PPCCGT,DIRECTED,0.75,MAXAVAIL,1.73910270297159,1.15762579548249,2.67283607203276,170.66,106.02,267.6,10
PPCCGT,DIRECTED,0.8,MAXAVAIL,1.96422328032887,1.30308826602829,2.67283607203276,172.155,132.7225,267.6,10
PPCCGT,DIRECTED,0.85,MAXAVAIL,2.31901835773135,1.49565813807545,3.30035307412632,199.62,154.68,298.8,10
PPCCGT,DIRECTED,0.9,MAXAVAIL,2.79624545035374,1.49565813807545,3.40945901180833,262.02,154.68,298.8,10
PPCCGT,DIRECTED,0.95,MAXAVAIL,3.10250919677106,1.49565813807545,3.53668818691224,297.96,154.68,298.8,10
PPCCGT,DIRECTED,1,MAXAVAIL,3.10250919677106,1.55505598464481,3.53668818691224,297.96,171.4,298.8,10
PPCCGT,DIRECTED,0.05,registered,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.1,registered,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.15,registered,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.2,registered,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.25,registered,0.1,0.1,0.1,-998.35,-998.4,-998.3,10
PPCCGT,DIRECTED,0.3,registered,0.1,0.1,2.18822299105528,-998.3,-998.4,-25.265,10
PPCCGT,DIRECTED,0.35,registered,1.483924511338,0.357187735086791,2.66287384717915,171.65,-723.405,267.6,10
PPCCGT,DIRECTED,0.4,registered,1.483924511338,0.357187735086791,2.66287384717915,171.65,-723.405,267.6,10
PPCCGT,DIRECTED,0.45,registered,1.483924511338,0.357187735086791,3.30035307412632,171.65,-723.405,298.8,10
PPCCGT,DIRECTED,0.5,registered,151.38332979786,90.2951646264413,176.075546462303,16050,15500,17275,10
PPCCGT,DIRECTED,0.55,registered,151.38332979786,90.2951646264413,176.075546462303,16050,15500,17275,10
PPCCGT,DIRECTED,0.6,registered,151.38332979786,90.2951646264413,176.075546462303,16050,15500,17275,10
PPCCGT,DIRECTED,0.65,registered,151.38332979786,90.2951646264413,176.075546462303,16050,15500,17275,10
PPCCGT,DIRECTED,0.7,registered,151.38332979786,90.2951646264413,176.075546462303,16050,15500,17275,10
PPCCGT,DIRECTED,0.75,registered,151.38332979786,90.2951646264413,176.075546462303,16050,15500,17275,10
PPCCGT,DIRECTED,0.8,registered,151.38332979786,90.2951646264413,176.075546462303,16050,15500,17275,10
PPCCGT,DIRECTED,0.85,registered,151.38332979786,90.2951646264413,176.075546462303,16050,15500,17275,10
PPCCGT,DIRECTED,0.9,registered,151.38332979786,90.2951646264413,176.075546462303,16050,15500,17275,10
PPCCGT,DIRECTED,0.95,registered,164.58155742383,133.99842659912,176.075546462303,16050,15500,17275,10
PPCCGT,DIRECTED,1,registered,164.58155742383,133.99842659912,176.075546462303,16050,15500,17275,10
MINTARO,ALL,0.05,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.1,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.15,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.2,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.25,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.3,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.35,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.4,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.45,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.5,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.55,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.6,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.65,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.7,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.75,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.8,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.85,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.9,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.95,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,1,MAXAVAIL,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,DIRECTED,0.05,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.1,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.15,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.2,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.25,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.3,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.35,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.4,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.45,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.5,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.55,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.6,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.65,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.7,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.75,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.8,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.85,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.9,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.95,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,1,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,ALL,0.05,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.1,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.15,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.2,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.25,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.3,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16732.5275,22
MINTARO,ALL,0.35,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.4,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.45,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.5,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.55,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.6,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.65,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.7,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.75,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.8,registered,121.010371959943,108.087922927579,129.092222719603,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.85,registered,121.010371959943,108.087922927579,129.91253400365,16178.36,16178.36,16837.9375,22
MINTARO,ALL,0.9,registered,121.010371959943,108.087922927579,129.91253400365,16389.18,16178.36,16837.9375,22
MINTARO,ALL,0.95,registered,121.010371959943,108.669594428667,132.456620890215,16600,16178.36,16837.9375,22
MINTARO,ALL,1,registered,123.094599427754,110.76939522548,132.456620890215,16600,16178.36,16837.9375,22
MINTARO,DIRECTED,0.05,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.1,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.15,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.2,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.25,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.3,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,21
MINTARO,DIRECTED,0.35,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.4,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.45,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.5,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.55,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.6,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.65,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.7,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.75,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.8,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.85,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16600,21
MINTARO,DIRECTED,0.9,registered,121.010371959943,107.426029216467,130.155752212389,16600,16178.36,16600,21
MINTARO,DIRECTED,0.95,registered,121.010371959943,107.426029216467,133.547868061142,16600,16178.36,16600,21
MINTARO,DIRECTED,1,registered,125.178826895565,110.225763612218,133.547868061142,16600,16178.36,16600,21
MINTARO,DIRECTED_PIV,0.05,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.05,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.1,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.1,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.15,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.15,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.2,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.2,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.25,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.25,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.3,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.3,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.35,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.35,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.4,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.4,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.45,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.45,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.5,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.5,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.55,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.55,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.6,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.6,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.65,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.65,MAXAVAIL,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.7,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.7,MAXAVAIL,1.54061213040928,0.836965627242312,43.6403803476228,149.195,-155.6775,4499.62,4
MINTARO,DIRECTED_PIV,0.75,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.75,MAXAVAIL,2.46364268313052,1.39837301600801,44.7207065230257,235.055,154.4325,4593.22,4
MINTARO,DIRECTED_PIV,0.8,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.8,MAXAVAIL,2.46364268313052,1.39837301600801,44.7207065230257,235.055,154.4325,4593.22,4
MINTARO,DIRECTED_PIV,0.85,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.85,MAXAVAIL,2.68444073059751,1.81944411242877,44.7207065230257,235.56,172.9075,4593.22,4
MINTARO,DIRECTED_PIV,0.9,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.9,MAXAVAIL,2.68444073059751,1.81944411242877,44.7207065230257,235.56,172.9075,4593.22,4
MINTARO,DIRECTED_PIV,0.95,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.95,MAXAVAIL,3.37987969858391,2.9877398047324,44.7207065230257,297.96,280.9825,4593.22,4
MINTARO,DIRECTED_PIV,1,MAXAVAIL,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,1,MAXAVAIL,3.37987969858391,2.9877398047324,44.7207065230257,297.96,280.9825,4593.22,4
MINTARO,DIRECTED_PIV,0.05,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.05,registered,0.1,0.1,42.2164277792512,-998.35,-998.4,3621.025,4
MINTARO,DIRECTED_PIV,0.1,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.1,registered,0.1,0.1,42.2670582491501,-998.35,-998.4,3626.275,4
MINTARO,DIRECTED_PIV,0.15,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.15,registered,0.1,0.1,42.2670582491501,-998.35,-998.4,3626.275,4
MINTARO,DIRECTED_PIV,0.2,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.2,registered,0.1,0.1,42.2670582491501,-998.35,-998.4,3626.275,4
MINTARO,DIRECTED_PIV,0.25,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.25,registered,0.1,0.1,42.2670582491501,-998.35,-998.4,3626.275,4
MINTARO,DIRECTED_PIV,0.3,registered,121.010371959943,107.426029216467,130.155752212389,16178.36,16178.36,16178.36,19
PPCCGT,DIRECTED_PIV,0.3,registered,0.1,0.1,42.2670582491501,-998.35,-998.4,3626.275,4
MINTARO,DIRECTED_PIV,0.35,registered,121.010371959943,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.35,registered,1.74342523286188,1.39837301600801,43.6910108175217,172.655,154.4325,4504.87,4
MINTARO,DIRECTED_PIV,0.4,registered,121.010371959943,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.4,registered,2.46364268313052,1.39837301600801,44.7713369929247,235.055,154.4325,4598.47,4
MINTARO,DIRECTED_PIV,0.45,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.45,registered,2.46364268313052,1.39837301600801,44.7713369929247,235.055,154.4325,4598.47,4
MINTARO,DIRECTED_PIV,0.5,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.5,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
MINTARO,DIRECTED_PIV,0.55,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.55,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
MINTARO,DIRECTED_PIV,0.6,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.6,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
MINTARO,DIRECTED_PIV,0.65,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.65,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
MINTARO,DIRECTED_PIV,0.7,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.7,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
MINTARO,DIRECTED_PIV,0.75,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.75,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
MINTARO,DIRECTED_PIV,0.8,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.8,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
MINTARO,DIRECTED_PIV,0.85,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.85,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
MINTARO,DIRECTED_PIV,0.9,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.9,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
MINTARO,DIRECTED_PIV,0.95,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,0.95,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
MINTARO,DIRECTED_PIV,1,registered,125.178826895565,110.225763612218,133.547868061142,16600,16600,16600,19
PPCCGT,DIRECTED_PIV,1,registered,176.886415124697,160.07578139723,186.652525160987,16600,16325,16825,4
DRYCGT1,DIRECTED_PIV,0.05,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.05,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.1,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.1,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.15,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.15,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.2,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.2,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.25,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.25,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.3,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.3,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.35,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.35,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.4,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.4,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.45,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.45,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.5,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.5,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.55,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.55,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.6,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.6,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.65,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.65,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.7,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.7,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.75,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.75,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.8,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.8,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.85,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.85,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
DRYCGT1,DIRECTED_PIV,0.9,MAXAVAIL,26.3713130910536,26.3713130910536,26.3713130910536,4605.08,4605.08,4605.08,1
DRYCGT3,DIRECTED_PIV,0.9,MAXAVAIL,26.3185141154225,26.3185141154225,26.3185141154225,4595.86,4595.86,4595.86,1
